FrameNumbers,Laser_ID,Points_X,Points_Y,Points_Z,Azimuth,Distance,Intensity,Distance_2,Intensity_2,
1,20,-0.0135448,-4.24758,0.294651,90.3512,4.224,83,0,0,
1,28,-0.0138407,-4.22816,0.891525,90.3569,4.288,81,0,0,
1,13,-0.0131053,-3.98445,-0.207041,90.3681,3.956,37,0,0,
1,21,-0.015201,-4.24577,0.368494,90.3737,4.228,81,0,0,
1,29,-0.0154454,-4.21975,0.96639,90.3794,4.296,79,0,0,
1,14,-0.0137638,-3.85154,-0.133316,90.3906,3.82,34,0,0,
1,22,-0.0168468,-4.24267,0.442364,90.3962,4.232,82,0,0,
1,7,-0.0148894,-3.85029,-0.604463,90.4075,3.864,4,0,0,
1,15,-0.0182013,-4.25721,-0.073719,90.4131,4.224,82,0,0,
1,23,-0.0185098,-4.24224,0.516726,90.4187,4.24,81,0,0,
1,0,-0.009402,-2.91767,-0.826912,90.43,3,2,0,0,
1,16,-0.0202655,-4.25384,0,90.4413,4.22,83,0,0,
1,24,-0.0204554,-4.22465,0.588981,90.4469,4.232,85,0,0,
1,1,-0.0102921,-2.88529,-0.764034,90.4525,2.952,2,0,0,
1,9,-0.0216474,-4.27002,-0.520138,90.4581,4.268,83,0,0,
1,17,-0.0218336,-4.24119,0.0734397,90.4638,4.208,82,0,0,
1,25,-0.0222191,-4.23743,0.665785,90.4694,4.256,84,0,0,
1,10,-0.0207926,-3.96816,-0.413515,90.4806,3.956,35,0,0,
1,18,-0.0235845,-4.25125,0.147276,90.4863,4.22,82,0,0,
1,26,-0.0239131,-4.24092,0.741825,90.4919,4.272,85,0,0,
1,3,-0.0164632,-3.33502,-0.762134,90.4975,3.388,21,0,0,
1,11,-0.0224089,-3.97477,-0.344788,90.5031,3.956,36,0,0,
1,19,-0.0252609,-4.25202,0.221067,90.5088,4.224,82,0,0,
1,27,-0.0254564,-4.22732,0.815136,90.5144,4.272,83,0,0,
1,12,-0.023873,-3.96422,-0.274841,90.5256,3.94,40,0,0,
1,20,-0.0268888,-4.24751,0.294651,90.5313,4.224,83,0,0,
1,28,-0.0271604,-4.23201,0.892357,90.5369,4.292,80,0,0,
1,5,-0.0234423,-3.79541,-0.73118,90.5425,3.832,4,0,0,
1,13,-0.0255081,-3.9724,-0.206413,90.5481,3.944,32,0,0,
1,21,-0.0285009,-4.24172,0.368146,90.5537,4.224,81,0,0,
1,29,-0.028702,-4.21968,0.96639,90.5594,4.296,80,0,0,
1,6,-0.0254025,-3.84304,-0.671671,90.565,3.868,4,0,0,
1,14,-0.0256646,-3.83149,-0.132618,90.5706,3.8,30,0,0,
1,22,-0.0302155,-4.24657,0.442783,90.5762,4.236,81,0,0,
1,15,-0.031617,-4.26113,-0.0737888,90.5931,4.228,82,0,0,
1,23,-0.0317956,-4.23819,0.516239,90.5987,4.236,81,0,0,
1,8,-0.0334084,-4.2721,-0.595661,90.6156,4.28,82,0,0,
1,16,-0.0335425,-4.24575,0,90.6213,4.212,84,0,0,
1,24,-0.0338574,-4.23645,0.590651,90.6269,4.244,84,0,0,
1,9,-0.0349735,-4.26199,-0.519163,90.6381,4.26,82,0,0,
1,17,-0.0351127,-4.2371,0.0733699,90.6438,4.204,82,0,0,
1,25,-0.0355313,-4.23734,0.665785,90.6494,4.256,85,0,0,
1,10,-0.0331212,-3.95614,-0.41226,90.6606,3.944,33,0,0,
1,18,-0.0368936,-4.24716,0.147136,90.6663,4.216,82,0,0,
1,26,-0.03719,-4.23688,0.74113,90.6719,4.268,84,0,0,
1,11,-0.0347059,-3.95874,-0.343394,90.6831,3.94,35,0,0,
1,19,-0.0385229,-4.24393,0.220648,90.6888,4.216,82,0,0,
1,27,-0.0387844,-4.23115,0.815899,90.6944,4.276,83,0,0,
1,12,-0.0361303,-3.94816,-0.273724,90.7056,3.924,39,0,0,
1,20,-0.0401831,-4.24342,0.294372,90.7113,4.22,83,0,0,
1,28,-0.0404066,-4.22799,0.891525,90.7169,4.288,81,0,0,
1,5,-0.0352173,-3.78354,-0.72889,90.7225,3.82,4,0,0,
1,13,-0.0376323,-3.94434,-0.204948,90.7281,3.916,34,0,0,
1,21,-0.0418265,-4.24161,0.368146,90.7337,4.224,81,0,0,
1,29,-0.0421093,-4.23126,0.969089,90.7394,4.308,80,0,0,
1,14,-0.0375444,-3.8194,-0.132199,90.7506,3.788,36,0,0,
1,22,-0.0434513,-4.2385,0.441946,90.7562,4.228,82,0,0,
1,7,-0.0446906,-4.26886,-0.670791,90.7675,4.288,81,0,0,
1,15,-0.0448957,-4.25301,-0.0736492,90.7731,4.22,82,0,0,
1,23,-0.0450561,-4.2341,0.515751,90.7787,4.232,82,0,0,
1,8,-0.0466094,-4.25613,-0.593434,90.7956,4.264,82,0,0,
1,16,-0.0469367,-4.24963,0,90.8013,4.216,83,0,0,
1,24,-0.0471107,-4.23236,0.590094,90.8069,4.24,84,0,0,
1,1,-0.0351596,-3.36036,-0.891373,90.8125,3.444,59,0,0,
1,9,-0.0483061,-4.25789,-0.518676,90.8181,4.256,84,0,0,
1,17,-0.0484813,-4.24097,0.0734397,90.8238,4.208,82,0,0,
1,25,-0.0488431,-4.23721,0.665785,90.8294,4.256,85,0,0,
1,10,-0.0451995,-3.93215,-0.409752,90.8406,3.92,35,0,0,
1,18,-0.0502363,-4.24702,0.147136,90.8463,4.216,82,0,0,
1,26,-0.0504418,-4.23281,0.740436,90.8519,4.264,84,0,0,
1,11,-0.0467823,-3.93471,-0.341302,90.8631,3.916,35,0,0,
1,19,-0.0519765,-4.25178,0.221067,90.8688,4.224,83,0,0,
1,27,-0.0520768,-4.231,0.815899,90.8744,4.276,84,0,0,
1,4,-0.0316528,-2.87426,-0.603776,90.88,2.904,3,0,0,
1,12,-0.0482869,-3.93207,-0.272608,90.8856,3.908,38,0,0,
1,20,-0.0535761,-4.24726,0.294651,90.8913,4.224,83,0,0,
1,28,-0.053689,-4.22784,0.891525,90.8969,4.288,81,0,0,
1,13,-0.0497071,-3.92423,-0.203901,90.9081,3.896,34,0,0,
1,21,-0.0552152,-4.24544,0.368494,90.9137,4.228,82,0,0,
1,29,-0.0552769,-4.22332,0.96729,90.9194,4.3,79,0,0,
1,14,-0.0494782,-3.81526,-0.13206,90.9306,3.784,35,0,0,
