FrameNumbers,Laser_ID,Points_X,Points_Y,Points_Z,Azimuth,Distance,Intensity,Distance_2,Intensity_2,
1,4,-1.98106,-0.338493,-0.419982,170.66,2.02,52,0,0,
1,12,-2.1891,-0.37249,-0.152906,170.666,2.192,4,0,0,
1,5,-1.9765,-0.336946,-0.383144,170.682,2.008,53,0,0,
1,13,-2.2152,-0.375886,-0.115976,170.688,2.216,2,0,0,
1,6,-1.97905,-0.336565,-0.347991,170.705,2.004,37,0,0,
1,7,-1.98878,-0.337355,-0.31412,170.728,2.008,45,0,0,
1,0,-1.76196,-0.299613,-0.502763,170.75,1.824,2,0,0,
1,8,-1.95887,-0.331484,-0.274449,170.756,1.972,56,0,0,
1,1,-1.99167,-0.33622,-0.532132,170.772,2.056,55,0,0,
1,9,-1.91249,-0.323163,-0.233989,170.778,1.92,27,0,0,
1,2,-1.98918,-0.335013,-0.494488,170.795,2.044,64,0,0,
1,10,-2.14412,-0.359905,-0.224945,170.801,2.152,22,0,0,
1,3,-1.98984,-0.334316,-0.458,170.818,2.036,62,0,0,
1,11,-2.22256,-0.371712,-0.194183,170.823,2.228,4,0,0,
1,4,-1.98211,-0.332268,-0.419982,170.84,2.02,50,0,0,
1,12,-2.1942,-0.366246,-0.153185,170.846,2.196,4,0,0,
1,5,-1.97755,-0.330736,-0.383144,170.862,2.008,54,0,0,
1,13,-2.20454,-0.367024,-0.115348,170.868,2.204,2,0,0,
1,6,-1.98009,-0.330346,-0.347991,170.885,2.004,38,0,0,
1,7,-1.98592,-0.330481,-0.313495,170.908,2.004,46,0,0,
1,0,-1.78947,-0.29832,-0.51048,170.93,1.852,2,0,0,
1,8,-1.96381,-0.325952,-0.275006,170.936,1.976,54,0,0,
1,1,-1.99272,-0.329962,-0.532132,170.952,2.056,55,0,0,
1,9,-1.91741,-0.317778,-0.234477,170.958,1.924,27,0,0,
1,2,-1.98639,-0.328153,-0.493521,170.975,2.04,64,0,0,
1,10,-2.14131,-0.352544,-0.224527,170.981,2.148,32,0,0,
1,3,-1.99473,-0.328674,-0.4589,170.997,2.04,64,0,0,
1,11,-2.23552,-0.366597,-0.195229,171.003,2.24,4,0,0,
1,4,-1.98701,-0.326651,-0.420813,171.02,2.024,51,0,0,
1,12,-2.1914,-0.358729,-0.152906,171.026,2.192,4,0,0,
1,5,-1.98246,-0.325132,-0.383908,171.042,2.012,54,0,0,
1,13,-2.20174,-0.359474,-0.115139,171.048,2.2,3,0,0,
1,6,-1.98501,-0.324736,-0.348686,171.065,2.008,37,0,0,
1,7,-1.99476,-0.325465,-0.314746,171.087,2.012,46,0,0,
1,0,-1.779,-0.290913,-0.507173,171.11,1.84,1,0,0,
1,8,-1.96091,-0.319159,-0.274449,171.116,1.972,57,0,0,
1,1,-2.00139,-0.324847,-0.534202,171.134,2.064,53,0,0,
1,9,-1.91841,-0.311699,-0.234477,171.14,1.924,27,0,0,
1,2,-2.00276,-0.324211,-0.497391,171.158,2.056,61,0,0,
1,10,-2.14242,-0.34571,-0.224527,171.163,2.148,46,0,0,
1,3,-2.00347,-0.32347,-0.4607,171.181,2.048,60,0,0,
1,11,-2.22487,-0.357582,-0.194183,171.187,2.228,4,0,0,
1,4,-1.99192,-0.320831,-0.421645,171.205,2.028,51,0,0,
1,12,-2.19255,-0.351639,-0.152906,171.211,2.192,6,0,0,
1,5,-1.98738,-0.319285,-0.384671,171.229,2.016,54,0,0,
1,13,-2.20684,-0.352912,-0.115348,171.235,2.204,3,0,0,
1,6,-1.98607,-0.318238,-0.348686,171.253,2.008,37,0,0,
1,7,-1.99582,-0.318892,-0.314746,171.276,2.012,44,0,0,
1,0,-1.78756,-0.286176,-0.509378,171.3,1.848,2,0,0,
1,8,-1.96979,-0.313862,-0.275563,171.306,1.98,56,0,0,
1,1,-1.99863,-0.317669,-0.533167,171.323,2.06,54,0,0,
1,9,-1.92727,-0.306586,-0.235452,171.328,1.932,26,0,0,
1,2,-1.99998,-0.317071,-0.496424,171.345,2.052,67,0,0,
1,10,-2.15141,-0.339905,-0.225363,171.351,2.156,24,0,0,
1,3,-1.99681,-0.315786,-0.4589,171.367,2.04,65,0,0,
1,11,-2.22602,-0.35036,-0.194183,171.373,2.228,4,0,0,
1,4,-1.99294,-0.314398,-0.421645,171.39,2.028,49,0,0,
1,12,-2.19367,-0.344569,-0.152906,171.396,2.192,6,0,0,
1,5,-1.99228,-0.313496,-0.385434,171.413,2.02,51,0,0,
1,13,-2.18426,-0.342268,-0.114092,171.418,2.18,3,0,0,
1,6,-1.99097,-0.312497,-0.34938,171.435,2.012,36,0,0,
1,7,-2.00073,-0.313163,-0.315372,171.457,2.016,45,0,0,
1,0,-1.77704,-0.27885,-0.50607,171.48,1.836,1,0,0,
1,8,-1.96293,-0.3065,-0.274449,171.486,1.972,60,0,0,
1,1,-2.00726,-0.312531,-0.535238,171.503,2.068,54,0,0,
1,9,-1.92823,-0.30053,-0.235452,171.508,1.932,26,0,0,
1,2,-2.0048,-0.311358,-0.497391,171.525,2.056,59,0,0,
1,10,-2.14066,-0.331387,-0.224109,171.531,2.144,17,0,0,
1,3,-2.0055,-0.310656,-0.4607,171.548,2.048,61,0,0,
1,11,-2.22317,-0.34278,-0.193834,171.553,2.224,4,0,0,
1,4,-1.99779,-0.308708,-0.422477,171.57,2.032,51,0,0,
1,12,-2.19474,-0.337676,-0.152906,171.576,2.192,6,0,0,
1,5,-2.00102,-0.308384,-0.386961,171.592,2.028,51,0,0,
1,13,-2.18533,-0.335404,-0.114092,171.598,2.18,3,0,0,
1,6,-1.99583,-0.306815,-0.350075,171.615,2.016,35,0,0,
1,7,-2.00561,-0.307451,-0.315998,171.637,2.02,43,0,0,
1,0,-1.78932,-0.274938,-0.509378,171.66,1.848,1,0,0,
1,8,-1.97172,-0.30148,-0.275563,171.666,1.98,53,0,0,
1,1,-2.00441,-0.305664,-0.534202,171.682,2.064,52,0,0,
1,9,-1.93309,-0.295044,-0.235939,171.688,1.936,27,0,0,
1,2,-2.00193,-0.304498,-0.496424,171.705,2.052,67,0,0,
1,10,-2.14956,-0.325807,-0.224945,171.711,2.152,14,0,0,
1,3,-2.00261,-0.303793,-0.4598,171.728,2.044,66,0,0,
1,11,-2.22424,-0.335794,-0.193834,171.733,2.224,4,0,0,
1,4,-2.00262,-0.302992,-0.423308,171.75,2.036,53,0,0,
1,12,-2.19579,-0.330779,-0.152906,171.756,2.192,6,0,0,
1,5,-2.00198,-0.302096,-0.386961,171.772,2.028,49,0,0,
1,13,-2.18637,-0.328538,-0.114092,171.778,2.18,3,0,0,
1,6,-1.99679,-0.300544,-0.350075,171.795,2.016,35,0,0,
1,7,-2.00657,-0.301148,-0.315998,171.818,2.02,42,0,0,
1,0,-1.77876,-0.267679,-0.50607,171.84,1.836,1,0,0,
1,8,-1.97266,-0.295284,-0.275563,171.846,1.98,57,0,0,
1,1,-2.01301,-0.300459,-0.536273,171.863,2.072,50,0,0,
1,9,-1.93008,-0.288409,-0.235452,171.868,1.932,27,0,0,
1,2,-2.01824,-0.300399,-0.500295,171.885,2.068,65,0,0,
1,10,-2.15452,-0.319614,-0.225363,171.891,2.156,4,0,0,
1,3,-2.01127,-0.298598,-0.4616,171.908,2.052,62,0,0,
1,11,-2.22133,-0.328244,-0.193486,171.913,2.22,4,0,0,
1,4,-2.00744,-0.297249,-0.42414,171.93,2.04,47,0,0,
1,12,-2.19682,-0.32388,-0.152906,171.936,2.192,4,0,0,
1,5,-2.00681,-0.296355,-0.387724,171.952,2.032,48,0,0,
1,13,-2.18344,-0.321108,-0.113883,171.958,2.176,3,0,0,
1,6,-2.00162,-0.294819,-0.350769,171.975,2.02,35,0,0,
1,7,-2.0075,-0.294843,-0.315998,171.997,2.02,44,0,0,
1,0,-1.77959,-0.262089,-0.50607,172.02,1.836,1,0,0,
1,8,-1.98142,-0.290184,-0.276676,172.026,1.988,57,0,0,
1,1,-2.00629,-0.293064,-0.534202,172.043,2.064,31,0,0,
1,9,-1.93884,-0.283442,-0.236427,172.048,1.94,27,0,0,
1,2,-2.01149,-0.292986,-0.498359,172.065,2.06,68,0,0,
1,10,-2.15551,-0.312843,-0.225363,172.071,2.156,4,0,0,
1,3,-2.01606,-0.292815,-0.462499,172.087,2.056,62,0,0,
1,11,-2.21841,-0.320716,-0.193137,172.093,2.216,4,0,0,
1,4,-2.00836,-0.290941,-0.42414,172.11,2.04,49,0,0,
1,12,-2.19782,-0.316976,-0.152906,172.116,2.192,6,0,0,
1,5,-2.00384,-0.289511,-0.386961,172.133,2.028,51,0,0,
1,13,-2.18048,-0.313701,-0.113674,172.138,2.172,3,0,0,
1,6,-2.00644,-0.289067,-0.351464,172.155,2.024,34,0,0,
1,7,-2.01233,-0.289073,-0.316623,172.177,2.024,41,0,0,
1,0,-1.78041,-0.256497,-0.50607,172.2,1.836,1,0,0,
1,8,-1.9784,-0.28341,-0.276119,172.206,1.984,56,0,0,
1,1,-2.01486,-0.287761,-0.536273,172.224,2.072,30,0,0,
1,9,-1.93973,-0.277296,-0.236427,172.23,1.94,27,0,0,
1,2,-2.0278,-0.288671,-0.50223,172.247,2.076,64,0,0,
1,10,-2.1565,-0.305965,-0.225363,172.253,2.156,4,0,0,
1,3,-2.02085,-0.286872,-0.463399,172.271,2.06,60,0,0,
1,11,-2.22338,-0.314123,-0.193486,172.277,2.22,4,0,0,
1,4,-2.01317,-0.284979,-0.424971,172.295,2.044,50,0,0,
1,12,-2.19884,-0.309867,-0.152906,172.301,2.192,7,0,0,
1,5,-2.01255,-0.284045,-0.388487,172.319,2.036,47,0,0,
1,13,-2.1894,-0.307666,-0.114092,172.325,2.18,3,0,0,
1,6,-2.01128,-0.283024,-0.352159,172.342,2.028,33,0,0,
1,7,-2.01719,-0.282967,-0.317249,172.366,2.028,41,0,0,
1,0,-1.78125,-0.250592,-0.50607,172.39,1.836,1,0,0,
1,8,-1.98718,-0.277896,-0.277233,172.396,1.992,57,0,0,
1,1,-2.01197,-0.280568,-0.535238,172.414,2.068,19,0,0,
1,9,-1.94457,-0.271386,-0.236914,172.42,1.944,26,0,0,
1,2,-2.02105,-0.280924,-0.500295,172.438,2.068,67,0,0,
1,10,-2.16539,-0.299858,-0.2262,172.443,2.164,7,0,0,
1,3,-2.02179,-0.280169,-0.463399,172.461,2.06,63,0,0,
1,11,-2.21255,-0.305181,-0.19244,172.467,2.208,6,0,0,
1,4,-2.02186,-0.279325,-0.426635,172.485,2.052,52,0,0,
1,12,-2.20381,-0.303095,-0.153185,172.491,2.196,9,0,0,
1,5,-2.01349,-0.27737,-0.388487,172.509,2.036,48,0,0,
1,13,-2.18249,-0.299363,-0.113674,172.515,2.172,3,0,0,
1,6,-2.01221,-0.276353,-0.352159,172.533,2.028,33,0,0,
1,7,-2.02203,-0.276788,-0.317875,172.556,2.032,40,0,0,
1,0,-1.78203,-0.244994,-0.50607,172.57,1.836,1,0,0,
1,8,-1.98412,-0.27115,-0.276676,172.576,1.988,54,0,0,
1,1,-2.00901,-0.273792,-0.534202,172.592,2.064,4,0,0,
